# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
7.050000000000000000e+01 2.183202988499948788e+03 -5.522913173379569329e+00 1.088514611116048769e+01 -5.522913173379569329e+00 1.088514611116048769e+01 3.092932600424513900e-01 -7.475669549398079872e-02 -7.475669549398081259e-02 -3.705464303397036641e-02
1.065000000000000000e+02 2.286013188449777772e+03 -2.663877563344281896e+01 -4.101622615226322210e+00 -2.663877563344281896e+01 -4.101622615226322210e+00 7.381438562334597941e-01 3.123930080743365922e-02 3.123930080743366269e-02 5.606782871389594247e-02
1.425000000000000000e+02 4.059156088864316644e+03 -4.624853323064783694e+01 6.628554017334901793e+00 -4.624853323064783694e+01 6.628554017334901793e+00 1.315096545638451797e+00 1.196882545331213049e-01 1.196882545331213049e-01 1.551456747030115768e-01
1.785000000000000000e+02 5.399202076028480406e+03 -3.357255234793179710e+01 6.181678727386624717e-01 -3.357255234793179710e+01 6.181678727386624717e-01 6.216893166024454187e-01 -5.369107179696442494e-02 -5.369107179696443882e-02 1.702229356660666937e-01
2.145000000000000000e+02 5.541842020984076044e+03 8.629002875955153584e+00 2.161931311611230200e+00 8.629002875955153584e+00 2.161931311611230200e+00 7.794324899223840086e-01 5.413899630933998591e-02 5.413899630933997204e-02 6.116624857287872308e-02
2.505000000000000000e+02 4.986503366357163941e+03 5.850433088127246606e+01 2.383510829768983541e+00 5.850433088127246606e+01 2.383510829768983541e+00 2.390731686304457870e+00 -1.148455348787562752e-01 -1.148455348787563030e-01 1.778519642112397214e-02
2.865000000000000000e+02 4.377467143776651938e+03 1.048323145779091590e+02 -1.161480922062635646e+00 1.048323145779091590e+02 -1.161480922062635646e+00 6.722424058693244220e+00 -1.029592851556155042e-01 -1.029592851556154487e-01 -2.694381556886237677e-02
3.225000000000000000e+02 3.331217527458693439e+03 1.214191162309664094e+02 -1.030039116298043789e+00 1.214191162309664094e+02 -1.030039116298043789e+00 1.319724671692046059e+01 -4.373318231541088036e-02 -4.373318231541088730e-02 -5.480622411979844955e-02
3.585000000000000000e+02 2.277865964491747036e+03 7.342383978964616631e+01 2.114752865283119565e+00 7.342383978964616631e+01 2.114752865283119565e+00 1.936500915332252859e+01 7.962678413297499813e-02 7.962678413297501201e-02 3.081876064497886605e-02
3.945000000000000000e+02 1.858913928775813702e+03 1.406181290224095193e+01 2.073662702919175427e+00 1.406181290224095193e+01 2.073662702919175427e+00 2.145896552079189945e+01 5.201333352503896557e-02 5.201333352503904883e-02 4.134739626017253089e-02
