# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
7.050000000000000000e+01 1.562553874251804928e+03 -6.990308557676830681e+00 9.606049152006830294e-01 -1.458715627832526174e+00 4.037474939067457136e+00 3.273358710049228959e-01 -3.948487632237700218e-02 -9.176941925510028950e-03 1.864403062484871337e-02
1.065000000000000000e+02 3.009133311079839132e+03 -2.969564515353341250e+01 1.068882602165222240e+00 -2.921172253861523416e+01 2.754051136375883058e+00 8.654946871566797650e-01 -1.223579645538763749e-03 -1.027832168630778836e-02 5.067746270631863850e-03
1.425000000000000000e+02 4.117013665270627826e+03 -4.588125122038164960e+01 3.007419667576101130e+00 -4.273888110067694868e+01 -1.184880397499268545e+00 1.175981337675174210e+00 2.080815167540119026e-02 2.638831098562807037e-02 5.395238828323264263e-03
1.785000000000000000e+02 5.011312641943090057e+03 -3.723413038445838197e+01 -1.064992302232061760e-01 -3.337958431742401899e+01 4.377390095707078821e-01 7.651415846369096219e-01 4.875055701568196259e-02 -4.674155605424942794e-02 4.045543965729419406e-02
2.145000000000000000e+02 5.655899203365884205e+03 2.303801878342071952e+00 -4.162237225458105705e+00 4.766256135444105979e+00 -1.517154195028242558e+00 8.140754090915505170e-01 -3.942244591722403324e-02 7.507979611045723090e-02 -3.718324684295298138e-02
2.505000000000000000e+02 5.386970834388298499e+03 6.117686346767278138e+01 -9.599779421828353865e-01 6.348106751168186435e+01 7.739363799349472384e-01 2.512962696997960599e+00 5.968777369405748592e-04 -1.450703067139665070e-02 -1.167109622475862030e-04
2.865000000000000000e+02 4.580523647144822462e+03 1.048030248697932620e+02 2.057517970230442472e-01 1.101189626653351326e+02 -7.453723233392846037e-01 6.957492395343199298e+00 1.856076552291942294e-02 -4.542600351719542490e-02 3.576867849767826485e-02
3.225000000000000000e+02 3.311214969809718241e+03 1.121080029946538446e+02 -6.657680919731523428e-02 1.112259537308139983e+02 -3.007931464555478884e-01 1.290198347487275399e+01 -7.881446744044834710e-03 5.927745927094346667e-02 -1.601495007288860489e-02
3.585000000000000000e+02 2.261911929878575393e+03 7.492658313862719410e+01 2.185464120193652882e+00 7.538949449040472928e+01 7.316539239481378853e-01 1.935766580665230308e+01 1.313405794519277026e-01 -1.643770159398606767e-02 8.146540479956312919e-02
3.945000000000000000e+02 1.771985784600192574e+03 1.210169102006684838e+01 9.790778527099516793e-02 8.922800580328196673e+00 -1.013493580099142921e+00 2.145250280574096990e+01 -1.400353716593834806e-02 -8.958984098212777886e-03 4.739788153001159993e-02
